lat_grid,lon_grid,cantidad_siniestros,criticidad_total,severidad_promedio,siniestros_con_muertos,localidad_modal,anios_activos,score_volumen,score_criticidad_total,score_severidad_promedio,score_fatalidad,score_persistencia,IPI,rank_IPI,familia_analitica
4.579,-74.125,20,46,2.3,2,RAFAEL URIBE URIBE,2,0.9585600357755086,0.9754043377804278,0.6852127897443542,0.9871431765670418,1.0,92.12640679734665,80,Hotspot robusto integral
4.627,-74.106,35,71,2.0285714285714285,2,PUENTE ARANDA,2,0.9867705150182604,0.9905343966609526,0.6417977193113215,0.9871431765670418,1.0,92.12491615115151,81,Hotspot robusto integral
4.628,-74.171,83,173,2.0843373493975905,1,KENNEDY,2,0.9989192815085339,0.9997764030707311,0.6464932548259671,0.9603860773645375,1.0,92.11150033539539,82,Hotspot robusto integral
4.61,-74.078,13,33,2.5384615384615383,3,LOS MARTIRES,2,0.9105612282924648,0.9476037862413356,0.7491615115152419,0.9980621599463367,1.0,92.10777371990758,83,Hotspot robusto integral
4.543,-74.088,6,20,3.3333333333333335,2,SAN CRISTOBAL,2,0.7527017962286652,0.8771334873667735,0.9861742565402102,0.9871431765670418,1.0,92.06305433405382,84,Hotspot robusto integral
4.7,-74.131,30,66,2.2,1,ENGATIVA,2,0.9825221733621525,0.98878288738168,0.6691883431467541,0.9603860773645375,1.0,92.01758962510247,85,Hotspot robusto integral
4.621,-74.086,30,62,2.066666666666667,2,LOS MARTIRES,2,0.9825221733621525,0.9868823134828948,0.644331817843035,0.9871431765670418,1.0,92.01758962510247,85,Hotspot robusto integral
4.581,-74.155,17,41,2.411764705882353,1,CIUDAD BOLIVAR,2,0.9444734292315718,0.9676529775657747,0.7279943355444585,0.9603860773645375,1.0,92.01013639412686,87,Hotspot robusto integral
4.615,-74.163,51,107,2.0980392156862746,1,KENNEDY,2,0.9938883505999851,0.99679511068048,0.648878288738168,0.9603860773645375,1.0,91.9989565476634,88,Hotspot robusto integral
4.618,-74.139,28,58,2.0714285714285716,2,KENNEDY,2,0.9802116717597078,0.9843854811060595,0.6448162778564508,0.9871431765670418,1.0,91.93113214578518,89,Hotspot robusto integral
4.588,-74.161,8,24,3.0,2,CIUDAD BOLIVAR,2,0.8238801520459119,0.9071327420436759,0.8777297458448238,0.9871431765670418,1.0,91.91771633002907,90,Hotspot robusto integral
4.582,-74.09,35,75,2.142857142857143,1,SAN CRISTOBAL,2,0.9867705150182604,0.991726913617053,0.6567041812625773,0.9603860773645375,1.0,91.91175374524857,91,Hotspot robusto integral
4.69,-74.101,13,33,2.5384615384615383,2,ENGATIVA,2,0.9105612282924648,0.9476037862413356,0.7491615115152419,0.9871431765670418,1.0,91.88939405232168,92,Hotspot robusto integral
4.666,-74.146,14,34,2.4285714285714284,2,FONTIBON,2,0.921033017813222,0.9506596109413431,0.7308265633151971,0.9871431765670418,1.0,91.79324737273609,93,Hotspot robusto integral
4.624,-74.149,14,36,2.5714285714285716,1,KENNEDY,2,0.921033017813222,0.9566594618767236,0.7511738838786614,0.9603860773645375,1.0,91.78504881866289,94,Hotspot robusto integral
4.567,-74.126,14,36,2.5714285714285716,1,RAFAEL URIBE URIBE,2,0.921033017813222,0.9566594618767236,0.7511738838786614,0.9603860773645375,1.0,91.78504881866289,94,Hotspot robusto integral
4.633,-74.198,13,35,2.6923076923076925,1,BOSA,2,0.9105612282924648,0.9535291048669599,0.7641797719311322,0.9603860773645375,1.0,91.77312364910189,96,Hotspot robusto integral
4.616,-74.188,13,35,2.6923076923076925,1,BOSA,2,0.9105612282924648,0.9535291048669599,0.7641797719311322,0.9603860773645375,1.0,91.77312364910189,96,Hotspot robusto integral
4.606,-74.126,39,81,2.076923076923077,1,PUENTE ARANDA,2,0.9895282104792428,0.9931057613475441,0.6455616009540136,0.9603860773645375,1.0,91.77163300290675,98,Hotspot robusto integral
